label, correctness, w1, w2, features
Yes	Correct	contiguous allocation		paging	[[[ 0.          0.          7.          0.46917954  0.30769231  1.        ]]]
No	Correct	minimum viable product		proof of correctness	[[[ 0.          1.          0.          0.19048333  0.36363636  0.        ]]]
No	Correct	execution time		reliability	[[[ 0.          0.          2.          0.33004884  0.54545455  1.        ]]]
No	Correct	build process		parallel	[[[ 0.          0.          0.          0.24223239  0.44444444  1.        ]]]
No	Correct	user interface task		electronic mail	[[[ 0.          0.          0.          0.31826202  0.66666667  0.        ]]]
No	Correct	domain analysis		state name	[[[ 0.          1.          0.          0.18278076  0.5         0.        ]]]
Yes	Correct	write		read	[[[  0.           1.          29.           0.38137054   0.66666667   2.        ]]]
No	Incorrect	domain analysis		table	[[[  0.           0.          45.           0.21955987   0.36363636   1.        ]]]
No	Correct	software monitor		mixed mode	[[[ 0.          1.          0.          0.24138966  0.2         0.        ]]]
No	Incorrect	job		transportability	[[[  0.           1.          24.           0.17299482   0.           2.        ]]]
No	Correct	planning processes		overlay	[[[ 0.          0.          0.          0.16272351  0.4         1.        ]]]
No	Correct	external attribute		data structure-centered design	[[[ 0.          0.          0.          0.29345221  0.75        0.        ]]]
Yes	Correct	minimum viable product		mvp	[[[   0.            0.          298.            0.39402849    0.47058824
      1.        ]]]
No	Correct	ORB core		measurement process owner	[[[ 0.          0.          0.          0.32548458  0.53333333  0.        ]]]
No	Correct	Lifecycle Query Engine		test criteria	[[[ 0.          0.          0.          0.17083012  0.22222222  0.        ]]]
No	Correct	adoption process		dynamic dump	[[[ 0.          1.          0.          0.21727458  0.55555556  0.        ]]]
No	Correct	technical stories		artificial language	[[[ 0.          1.          0.          0.20264515  0.66666667  0.        ]]]
No	Correct	prioritized list		readability	[[[ 0.          0.          0.          0.33855262  0.36363636  1.        ]]]
Yes	Incorrect	immediate data		indirect address	[[[ 0.          1.          0.          0.40030539  0.46153846  0.        ]]]
No	Correct	relation		formal requirements language	[[[ 0.          0.          2.          0.20211766  0.6         1.        ]]]
No	Correct	design inspection		staged representation	[[[ 0.          1.          0.          0.38279281  0.70588235  0.        ]]]
No	Correct	page frame		computing system tool	[[[ 0.          0.          0.          0.24474027  0.625       0.        ]]]
No	Correct	retrospective		design concept	[[[ 0.          0.          0.          0.29162637  0.28571429  1.        ]]]
No	Correct	committer		page turning	[[[ 0.          0.          0.          0.25278201  0.          1.        ]]]
Yes	Incorrect	immediate data		n -level address	[[[ 0.          0.          0.          0.34251827  0.46153846  0.        ]]]
No	Correct	committer		code smell	[[[ 0.          0.          0.          0.40194859  0.          1.        ]]]
No	Correct	scope management plan		empirical process control	[[[ 0.          1.          0.          0.43204887  0.75        0.        ]]]
No	Correct	decomposition		hierarchical modeling	[[[ 0.          0.          0.          0.13027937  0.58333333  1.        ]]]
No	Correct	interface type		computer-based software system	[[[ 0.          0.          0.          0.01691379  0.71428571  0.        ]]]
No	Correct	fragile		timebox	[[[ 0.          1.          0.          0.26322613  0.          2.        ]]]
Yes	Incorrect	immediate data		the operand	[[[ 0.          1.          0.          0.35119704  0.53333333  0.        ]]]
No	Correct	utilization bound theorem		multitasking	[[[ 0.          0.          0.          0.19511679  0.          1.        ]]]
No	Correct	contingency reserve		user need	[[[ 0.         1.         0.         0.1695925  0.5        0.       ]]]
No	Correct	test level		certified scrummaster	[[[ 0.          1.          0.          0.19856302  0.          0.        ]]]
No	Correct	test level		unknown unknowns	[[[ 0.          1.          0.          0.22469288  0.47058824  0.        ]]]
No	Correct	dump		entry point	[[[ 0.          0.          0.          0.26984955  0.58823529  1.        ]]]
Yes	Correct	immediate data		direct address	[[[ 0.          1.          2.          0.37794976  0.46153846  0.        ]]]
No	Correct	meta-meta-attribute		approved change request	[[[ 0.          0.          0.          0.12627965  0.          1.        ]]]
No	Correct	functional size measurement		enterprise environmental factors	[[[ 0.          1.          0.          0.29498216  0.5         0.        ]]]
No	Incorrect	technical standard		common	[[[ 0.          0.          9.          0.38663111  0.33333333  1.        ]]]
No	Correct	technical standard		error model	[[[ 0.        1.        0.        0.266034  0.875     0.      ]]]
No	Correct	end uncertainty		terminal symbol	[[[ 0.         1.         0.         0.3210461  0.4        0.       ]]]
Yes	Correct	immediate data		literal	[[[  0.           0.          16.           0.35669418   0.30769231   1.        ]]]
No	Correct	error seeding		support software	[[[ 0.          1.          0.          0.20693209  0.25        0.        ]]]
No	Correct	development testing		process management	[[[ 0.          1.          0.          0.31165595  0.58823529  0.        ]]]
No	Correct	computational viewpoint		symbolic language	[[[ 0.          1.          0.          0.38302092  0.57142857  0.        ]]]
No	Incorrect	unit		wearout-failure period	[[[  0.           0.          28.           0.25221295   0.77777778   1.        ]]]
No	Correct	data management		computer software configuration item	[[[ 0.          0.          0.          0.31084622  0.42857143  0.        ]]]
Yes	Correct	invocation		external	[[[ 0.          1.          2.          0.38315807  0.52631579  2.        ]]]
No	Correct	observation		playback	[[[ 0.        1.        0.        0.171445  0.6       2.      ]]]
No	Correct	software tag		egoless programming	[[[ 0.          1.          0.          0.2602651   0.66666667  0.        ]]]
No	Correct	sequential clustering		use of IT	[[[ 0.          0.          0.          0.200065    0.26666667  0.        ]]]
No	Incorrect	report template		snapshot	[[[ 0.          0.          2.          0.17766184  0.11764706  1.        ]]]
No	Correct	given – when – then		external input	[[[ 0.         0.         0.         0.4901947  0.4        0.       ]]]
Yes	Incorrect	invocation		mapping	[[[ 0.          1.          0.          0.23438833  0.66666667  2.        ]]]
No	Correct	protection exception		software asset management	[[[ 0.          0.          0.          0.19503895  0.625       0.        ]]]
No	Correct	model page		formal parameter	[[[ 0.          1.          0.          0.1517241   0.21052632  0.        ]]]
No	Correct	test case specification		cross-assembler	[[[ 0.          0.          0.          0.27860368  0.          1.        ]]]
No	Correct	fault dictionary		microword	[[[ 0.          0.          0.          0.31943131  0.          1.        ]]]
No	Correct	generalization structure		modifiable	[[[ 0.          0.          0.          0.22814952  0.25        1.        ]]]
Yes	Correct	invocation		iteration	[[[ 0.          1.          1.          0.28558937  0.625       2.        ]]]
No	Incorrect	topology		graph	[[[  0.           1.          32.           0.12429549   0.28571429   2.        ]]]
No	Correct	interoperability testing		reproducibility	[[[ 0.          0.          0.          0.37411458  0.23529412  1.        ]]]
No	Correct	instruction cycle		network planning	[[[ 0.          1.          0.          0.19475808  0.53333333  0.        ]]]
No	Correct	Object Management Group		waterfall	[[[ 0.          0.          2.          0.46171749  0.6         1.        ]]]
No	Correct	XDC file		dynamic binding	[[[ 0.          1.          0.          0.12059189  0.6         0.        ]]]
Yes	Correct	invocation		instance	[[[ 0.          1.          3.          0.20756992  0.61538462  2.        ]]]
No	Incorrect	resource calendar		system	[[[  0.           0.          12.           0.20190669   0.92307692   1.        ]]]
No	Correct	resource calendar		logical file	[[[ 0.          1.          0.          0.10476394  0.57142857  0.        ]]]
No	Incorrect	step		printed documentation	[[[  0.           0.          13.           0.19800262   0.55555556   1.        ]]]
No	Correct	computer system		maintenance	[[[ 0.          0.          0.          0.33179295  0.42857143  1.        ]]]
No	Correct	licensing standard		Chapin chart	[[[ 0.          1.          0.          0.13972245  0.52631579  0.        ]]]
Yes	Incorrect	residual control		two-level encoding	[[[ 0.          1.          0.          0.25477688  0.75        0.        ]]]
No	Correct	innovation and planning		value range constraint	[[[ 0.          1.          0.          0.11670733  0.66666667  0.        ]]]
No	Incorrect	general system characteristics		characteristic	[[[  1.           0.          28.           0.36077445   1.           1.        ]]]
No	Correct	data definition		product backlog 	[[[ 0.          1.          0.          0.14754815  0.33333333  0.        ]]]
No	Correct	institutionalization		expandability	[[[ 0.          1.          0.          0.19222965  0.          2.        ]]]
No	Incorrect	target language		service	[[[  0.           0.          19.           0.20009763   0.42857143   1.        ]]]
Yes	Incorrect	residual control		bit steering	[[[ 0.          1.          0.          0.13304286  0.93333333  0.        ]]]
No	Correct	embedded software		collection-valued class	[[[ 0.          1.          0.          0.2025161   0.30769231  0.        ]]]
No	Correct	embedded software		programmer manual	[[[ 0.          1.          0.          0.30961911  0.23529412  0.        ]]]
No	Incorrect	embedded software		user manual	[[[ 0.          1.          2.          0.18911556  0.23529412  0.        ]]]
No	Correct	process assessment model		reserved word in a computer language	[[[ 0.          0.          0.          0.16286725  0.57142857  0.        ]]]
No	Correct	t-shirt sizing		passive object	[[[ 0.          1.          0.          0.1401425   0.36363636  0.        ]]]
Yes	Correct	job		process	[[[  0.           1.          17.           0.222352     0.85714286   2.        ]]]
No	Correct	test procedure specification		real-time	[[[ 0.          0.          0.          0.08356923  0.          1.        ]]]
No	Correct	problem domain		sequence activities	[[[ 0.          1.          0.          0.23386355  0.66666667  0.        ]]]
No	Correct	process attribute		passive interconnection	[[[ 0.          1.          0.          0.07769725  0.6         0.        ]]]
No	Correct	substitutability		risk state	[[[ 0.          0.          0.          0.2525583   0.54545455  1.        ]]]
No	Correct	composite task		data attribute	[[[ 0.          1.          0.          0.34577379  0.375       0.        ]]]
Yes	Correct	configuration management		baseline	[[[  0.           0.          28.           0.30917255   0.30769231   1.        ]]]
No	Correct	channel capacity		object identifier	[[[ 0.          1.          0.          0.16411132  0.36363636  0.        ]]]
No	Incorrect	usability test		boundary value	[[[ 0.          1.          1.          0.51915834  0.66666667  0.        ]]]
No	Correct	data exception		inherited error	[[[ 0.          1.          0.          0.54053593  0.66666667  0.        ]]]
No	Correct	data exception		data coupling	[[[ 1.          1.          0.          0.43206131  0.16666667  0.        ]]]
No	Correct	data exception		intermittent fault	[[[ 0.          1.          0.          0.39704627  0.66666667  0.        ]]]
Yes	Correct	batch size		work in process	[[[ 0.          0.          1.          0.35130302  0.44444444  0.        ]]]
No	Correct	data exception		real address	[[[ 0.          1.          0.          0.26661901  0.8         0.        ]]]
No	Correct	call arrow		Grosch’s law	[[[ 0.         1.         0.         0.1273805  0.375      0.       ]]]
No	Correct	war room		daily scrum	[[[ 0.          1.          0.          0.24383055  0.26666667  0.        ]]]
No	Correct	functional product		quality attribute	[[[ 0.          1.          0.          0.21856318  0.82352941  0.        ]]]
No	Incorrect	timing		name	[[[ 0.          1.          1.          0.31739846  0.5         2.        ]]]
Yes	Correct	bag		list	[[[  0.           1.          32.           0.28991635   0.4          2.        ]]]
No	Correct	assemble		direct measure	[[[ 0.          0.          0.          0.17998175  0.5         1.        ]]]
No	Correct	activity		input-process-output chart	[[[ 0.          0.          2.          0.25676463  0.4         1.        ]]]
No	Correct	mechanism arrow		transaction analysis	[[[ 0.          1.          0.          0.13295076  0.46153846  0.        ]]]
No	Correct	control schedule		halt	[[[ 0.          0.          0.          0.10164884  0.4         1.        ]]]
No	Correct	control schedule		encoding	[[[ 0.          0.          0.          0.15350252  0.35294118  1.        ]]]
Yes	Correct	bag		set	[[[  0.           1.          46.           0.39522417   0.8          2.        ]]]
No	Correct	development team		seller	[[[ 0.          0.          1.          0.34250816  0.14285714  1.        ]]]
label, correctness, w1, w2, features
Yes	Correct	multitasking		multiprogramming	[[[   0.           1.         162.           0.7023211    0.           2.       ]]]
No	Correct	static analysis		basic engineering object	[[[ 0.          0.          0.          0.27631028  0.63636364  0.        ]]]
No	Correct	test execution		product development effort	[[[ 0.          0.          0.          0.29699833  0.8         0.        ]]]
No	Correct	software engineering		quality control	[[[ 0.          1.          0.          0.25979202  0.75        0.        ]]]
No	Incorrect	expert system		software monitor	[[[ 0.          1.          4.          0.23006297  0.75        0.        ]]]
No	Correct	link type		call by value	[[[ 0.          0.          0.          0.33674475  0.7         0.        ]]]
Yes	Correct	multitasking		time sharing	[[[  0.           0.          52.           0.58858887   0.           1.        ]]]
No	Correct	link type		Apache Ant	[[[ 0.          1.          0.          0.33278998  0.57142857  0.        ]]]
No	Correct	invitation for bid		aggregate responsibility	[[[ 0.          0.          0.          0.15830139  0.66666667  0.        ]]]
No	Correct	model layers		structured programming language	[[[ 0.          0.          0.          0.23511593  0.61538462  0.        ]]]
No	Incorrect	lead		read	[[[  0.           1.          21.           0.13797592   0.66666667   2.        ]]]
No	Correct	customization		cross-assembler	[[[ 0.         1.         0.         0.0846229  0.         2.       ]]]
Yes	Correct	multitasking		multiprocessing	[[[  0.           1.          21.           0.48963178   0.           2.        ]]]
No	Correct	diagram number		risk management plan	[[[ 0.          0.          0.          0.07746598  0.6         0.        ]]]
No	Correct	ordered list		symbolic language	[[[ 0.          1.          0.          0.25868917  0.54545455  0.        ]]]
No	Incorrect	tool		risk trigger	[[[  0.           0.          11.           0.03453695   0.77777778   1.        ]]]
No	Incorrect	whole-team approach		testability	[[[ 0.          0.          3.          0.49241788  0.          1.        ]]]
No	Incorrect	Object Management Group		waterfall	[[[ 0.          0.          2.          0.46171749  0.6         1.        ]]]
Yes	Incorrect	postprocessor		precision	[[[ 0.          1.          1.          0.27339893  0.          2.        ]]]
No	Incorrect	snapshot		report template	[[[ 0.          0.          2.          0.17766184  0.11764706  1.        ]]]
No	Correct	assessment record		computer-based software system	[[[ 0.          0.          0.          0.17330956  0.66666667  0.        ]]]
No	Incorrect	given – when – then		external input	[[[ 0.         0.         0.         0.4901947  0.4        0.       ]]]
No	Incorrect	down		modular decomposition	[[[ 0.          0.          6.          0.47349354  0.30769231  1.        ]]]
No	Correct	daily scrum		measurement process owner	[[[ 0.          0.          0.          0.38316612  0.13333333  0.        ]]]
Yes	Incorrect	postprocessor		preprocessor	[[[ 0.          1.          1.          0.31625698  0.          2.        ]]]
No	Correct	daily scrum		configuration specification	[[[ 0.          1.          0.          0.16446181  0.55555556  0.        ]]]
No	Correct	context diagram		absolute assembler	[[[ 0.          1.          0.          0.22888891  0.11764706  0.        ]]]
No	Correct	delegation		measurement sponsor	[[[ 0.          0.          0.          0.21369354  0.16666667  1.        ]]]
No	Correct	criteria		symbolic trace	[[[ 0.          0.          0.          0.19459127  0.54545455  1.        ]]]
No	Correct	text page		backlog	[[[ 0.          0.          0.          0.16066287  0.375       1.        ]]]
Yes	Incorrect	static analysis		walk-through	[[[ 0.          0.          0.          0.2626889   0.63157895  1.        ]]]
No	Correct	page turning		committer	[[[ 0.          0.          0.          0.25278201  0.          1.        ]]]
No	Correct	sprint demo		generic program unit	[[[ 0.          0.          0.          0.19099049  0.4         0.        ]]]
No	Correct	zComponent project		specification language	[[[ 0.          1.          0.          0.09980901  0.53333333  0.        ]]]
No	Correct	downward compatible		design requirement	[[[ 0.          1.          0.          0.33285666  0.          0.        ]]]
No	Incorrect	reentry point		list processing language	[[[ 0.          0.          0.          0.3644714   0.66666667  0.        ]]]
Yes	Incorrect	static analysis		inspection	[[[ 0.          0.          1.          0.26559019  0.84210526  1.        ]]]
No	Correct	nanoinstruction		incremental funding	[[[ 0.          0.          0.          0.12074905  0.          1.        ]]]
No	Correct	offset		simulation	[[[ 0.          1.          0.          0.20975664  0.66666667  2.        ]]]
No	Incorrect	hierarchy		database	[[[ 0.          1.          5.          0.2560984   0.33333333  2.        ]]]
No	Correct	planned value		developer unit	[[[ 0.          1.          0.          0.17205502  0.73684211  0.        ]]]
No	Correct	quality evaluation		user group	[[[ 0.          1.          0.          0.16221165  0.4         0.        ]]]
Yes	Incorrect	task mode		preparation time	[[[ 0.          1.          0.          0.33426616  0.70588235  0.        ]]]
No	Incorrect	control flow		genchi genbutsu	[[[ 0  1  0 -1  0  0]]]
No	Correct	control flow		process standard	[[[ 0.          1.          0.          0.33834685  0.5         0.        ]]]
No	Correct	mechanism arrow		transaction analysis	[[[ 0.          1.          0.          0.13295076  0.46153846  0.        ]]]
No	Incorrect	algorithm		security	[[[  0.           1.          10.           0.17835126   0.45454545   2.        ]]]
No	Incorrect	domain		software component	[[[  0.           0.          11.           0.22750043   0.66666667   1.        ]]]
Yes	Incorrect	nanostore		control store	[[[ 0.          0.          0.          0.15707815  0.          1.        ]]]
No	Correct	domain		distributed development team	[[[ 0.          0.          1.          0.20873067  0.5         1.        ]]]
No	Correct	software requirements phase		virtual address	[[[ 0.          0.          0.          0.16218122  0.5         0.        ]]]
No	Incorrect	development		system life cycle	[[[   0.            0.          148.            0.54585022    0.71428571
      1.        ]]]
No	Correct	time slicing		event sequence diagram	[[[ 0.          0.          0.          0.20520515  0.18181818  0.        ]]]
No	Incorrect	time slicing		group	[[[ 0.          0.          1.          0.16677294  0.26666667  1.        ]]]
Yes	Incorrect	nanostore		control statement	[[[ 0.         0.         0.         0.0805887  0.         1.       ]]]
No	Incorrect	process asset library		real-world object	[[[ 0.          0.          0.          0.48205103  0.54545455  0.        ]]]
No	Correct	workspace snapshot		memory compaction	[[[ 0.          1.          0.          0.15640614  0.11111111  0.        ]]]
No	Correct	ICOM code		nonprocedural language	[[[ 0.          1.          0.          0.15504632  0.66666667  0.        ]]]
No	Incorrect	software feature		issue	[[[  0.          0.         47.          0.3771496   0.7         1.       ]]]
No	Correct	resource-limited schedule		mixed mode	[[[ 0.          1.          0.          0.18346756  0.47058824  0.        ]]]
Yes	Incorrect	role		practice	[[[ 0.          1.          1.          0.24499583  0.85714286  2.        ]]]
No	Correct	effective instruction		cadence	[[[ 0.          0.          0.          0.21834762  0.46153846  1.        ]]]
No	Correct	control costs		relative chain frequency	[[[ 0.          0.          0.          0.15459952  0.46153846  0.        ]]]
No	Correct	documenter		functional size measurement	[[[ 0.          0.          0.          0.27629881  0.          1.        ]]]
No	Correct	mutable class		institutionalization	[[[ 0.          0.          0.          0.11235934  0.          1.        ]]]
No	Correct	deployment		call list	[[[ 0.          0.          0.          0.21016592  0.30769231  1.        ]]]
Yes	Correct	role		principle	[[[ 0.          1.          5.          0.23220108  0.5         2.        ]]]
No	Correct	continuous deployment		bubble chart	[[[ 0.          1.          0.          0.10994484  0.30769231  0.        ]]]
No	Correct	record type		interpretive code	[[[ 0.          1.          0.          0.19207648  0.54545455  0.        ]]]
No	Correct	end-user efficiency GSC		requirements traceability	[[[ 0.          0.          0.          0.39018002  0.          0.        ]]]
No	Correct	earned value		use of IT	[[[ 0.          0.          0.          0.27654977  0.58823529  0.        ]]]
No	Incorrect	pass/fail criteria		adaptation	[[[ 0.          0.          0.         -1.          0.36363636  1.        ]]]
Yes	Incorrect	n -level address		turnkey	[[[ 0.          0.          0.          0.3464205   0.35294118  1.        ]]]
No	Correct	error seeding		support software	[[[ 0.          1.          0.          0.20693209  0.25        0.        ]]]
No	Correct	developmental baseline		software design	[[[ 0.          1.          0.          0.28175025  0.30769231  0.        ]]]
No	Correct	functional configuration identification		maintenance rate	[[[ 0.          0.          0.          0.21071467  0.5         0.        ]]]
No	Correct	state name		domain analysis	[[[ 0.          1.          0.          0.18278076  0.5         0.        ]]]
No	Correct	process context		problem report	[[[ 0.          1.          0.          0.13664178  0.30769231  0.        ]]]
Yes	Incorrect	n -level address		immediate data	[[[ 0.          0.          0.          0.34251827  0.46153846  0.        ]]]
No	Correct	respecialize		input assertion	[[[ 0.          0.          0.          0.23413752  0.          1.        ]]]
No	Correct	story point		description standard	[[[ 0.          1.          0.          0.24152018  0.76923077  0.        ]]]
No	Incorrect	suspicion profile		argument	[[[ 0.          0.          3.          0.23327606  0.66666667  1.        ]]]
No	Incorrect	principle of least astonishment		variable trace	[[[ 0.          0.          0.          0.42180675  0.36363636  0.        ]]]
No	Correct	licensing standard		Chapin chart	[[[ 0.          1.          0.          0.13972245  0.52631579  0.        ]]]
Yes	Incorrect	n -level address		the operand	[[[ 0.          0.          0.          0.23445192  0.375       0.        ]]]
No	Correct	development branch		requirements derivation	[[[ 0.          1.          0.          0.17003707  0.5         0.        ]]]
No	Incorrect	swarming		organization	[[[  0.           1.          18.           0.23201269   0.66666667   2.        ]]]
No	Correct	call by name		multiset	[[[ 0.          0.          0.          0.25240388  0.          1.        ]]]
No	Incorrect	formal review		bit	[[[ 0.          0.          5.          0.22551701  0.75        1.        ]]]
No	Correct	object identifier		channel capacity	[[[ 0.          1.          0.          0.16411132  0.36363636  0.        ]]]
Yes	Correct	resource		artifact	[[[ 0.          1.          5.          0.21733483  0.18181818  2.        ]]]
No	Correct	technical review		relation	[[[ 0.          0.          1.          0.20562785  0.52631579  1.        ]]]
No	Correct	team member		heavyweight process	[[[ 0.          1.          0.          0.10903825  0.76923077  0.        ]]]
No	Correct	probability and impact matrix		Boolean signature	[[[ 0.          0.          0.          0.1888045   0.70588235  0.        ]]]
No	Correct	protection exception		software asset management	[[[ 0.          0.          0.          0.19503895  0.625       0.        ]]]
No	Incorrect	customer		identify risks	[[[  0.           0.          29.           0.16857882   0.5          1.        ]]]
Average recall:0.38963735511149306, precision:0.6540717602830607, f1:0.4866398652079901, accuracy:0.7683570351126732
